,LEI CHNG Index_ratio
18515,-10364.366729678668
18516,-10364.366729678668
18517,-10364.366729678668
18518,-10364.366729678668
18519,-10364.366729678668
18520,-10364.366729678668
18521,-10364.366729678668
18522,-10364.366729678668
18523,-10364.366729678668
18524,-10364.366729678668
18525,-10364.366729678668
18526,-10364.366729678668
18527,-10364.366729678668
18528,-10364.366729678668
18529,-10364.366729678668
18530,-10364.366729678668
18531,-10364.366729678668
18532,-10364.366729678668
18533,-10364.366729678668
18534,-10364.366729678668
18535,1962.6556016597503
18536,1962.6556016597503
18537,1962.6556016597503
18538,1962.6556016597503
18539,1962.6556016597503
18540,1962.6556016597503
18541,1962.6556016597503
18542,1962.6556016597503
18543,1962.6556016597503
18544,1962.6556016597503
18545,1962.6556016597503
18546,1962.6556016597503
18547,1962.6556016597503
18548,1962.6556016597503
18549,1962.6556016597503
18550,1962.6556016597503
18551,1962.6556016597503
18552,1962.6556016597503
18553,1962.6556016597503
18554,1962.6556016597503
18555,1962.6556016597503
18556,1962.6556016597503
18557,1962.6556016597503
18558,1962.6556016597503
18559,1962.6556016597503
18560,1962.6556016597503
18561,1962.6556016597503
18562,1962.6556016597503
18563,1962.6556016597503
18564,1962.6556016597503
18565,1962.6556016597503
18566,1962.6556016597503
18567,1962.6556016597503
18568,1962.6556016597503
18569,1962.6556016597503
18570,1962.6556016597503
18571,1962.6556016597503
18572,1962.6556016597503
18573,1962.6556016597503
18574,1962.6556016597503
18575,1962.6556016597503
18576,1962.6556016597503
18577,1962.6556016597503
18578,1962.6556016597503
18579,1962.6556016597503
18580,1962.6556016597503
18581,1962.6556016597503
18582,1962.6556016597503
18583,1962.6556016597503
18584,1962.6556016597503
18585,1962.6556016597503
18586,1962.6556016597503
18587,1962.6556016597503
18588,1962.6556016597503
18589,1962.6556016597503
18590,1962.6556016597503
18591,1962.6556016597503
18592,1962.6556016597503
18593,1962.6556016597503
18594,1962.6556016597503
18595,1962.6556016597503
18596,1962.6556016597503
18597,1962.6556016597503
18598,1962.6556016597503
18599,1962.6556016597503
18600,1962.6556016597503
18601,1962.6556016597503
18602,1962.6556016597503
18603,1962.6556016597503
18604,1962.6556016597503
18605,1962.6556016597503
18606,1962.6556016597503
18607,1962.6556016597503
18608,1962.6556016597503
18609,1962.6556016597503
18610,1962.6556016597503
18611,1962.6556016597503
18612,1962.6556016597503
18613,1962.6556016597503
18614,1962.6556016597503
18615,1962.6556016597503
18616,1962.6556016597503
18617,1962.6556016597503
18618,1962.6556016597503
18619,1962.6556016597503
18620,1962.6556016597503
18621,1962.6556016597503
18622,1962.6556016597503
18623,1962.6556016597503
18624,1962.6556016597503
18625,1962.6556016597503
18626,1962.6556016597503
18627,2171.952078928823
18628,2171.952078928823
18629,2171.952078928823
18630,2171.952078928823
18631,2171.952078928823
18632,2171.952078928823
18633,2171.952078928823
18634,2171.952078928823
18635,2171.952078928823
18636,2171.952078928823
18637,2171.952078928823
18638,2171.952078928823
18639,2171.952078928823
18640,2171.952078928823
18641,2171.952078928823
18642,2171.952078928823
18643,2171.952078928823
18644,2171.952078928823
18645,2171.952078928823
18646,2171.952078928823
18647,2171.952078928823
18648,2171.952078928823
18649,2171.952078928823
18650,2171.952078928823
18651,2171.952078928823
18652,2171.952078928823
18653,2171.952078928823
18654,2171.952078928823
18655,2171.952078928823
18656,2171.952078928823
18657,2171.952078928823
18658,2171.952078928823
18659,2171.952078928823
18660,2171.952078928823
18661,2171.952078928823
18662,2171.952078928823
18663,2171.952078928823
18664,2171.952078928823
18665,2171.952078928823
18666,2171.952078928823
18667,2171.952078928823
18668,2171.952078928823
18669,2171.952078928823
18670,2171.952078928823
18671,2171.952078928823
18672,2171.952078928823
18673,2171.952078928823
18674,2171.952078928823
18675,2171.952078928823
18676,2171.952078928823
18677,2171.952078928823
18678,2171.952078928823
18679,2171.952078928823
18680,2171.952078928823
18681,2171.952078928823
18682,2171.952078928823
18683,2171.952078928823
18684,2171.952078928823
18685,2171.952078928823
18686,2171.952078928823
18687,2171.952078928823
18688,2171.952078928823
18689,2171.952078928823
18690,2171.952078928823
18691,2171.952078928823
18692,2171.952078928823
18693,2171.952078928823
18694,2171.952078928823
18695,2171.952078928823
18696,2171.952078928823
18697,2171.952078928823
18698,2171.952078928823
18699,2171.952078928823
18700,2171.952078928823
18701,2171.952078928823
18702,2171.952078928823
18703,2171.952078928823
18704,2171.952078928823
18705,2171.952078928823
18706,2171.952078928823
18707,2171.952078928823
18708,2171.952078928823
18709,2171.952078928823
18710,2171.952078928823
18711,2171.952078928823
18712,2171.952078928823
18713,2171.952078928823
18714,2171.952078928823
18715,2171.952078928823
18716,2171.952078928823
18717,650.4838445136952
18718,650.4838445136952
18719,650.4838445136952
18720,650.4838445136952
18721,650.4838445136952
18722,650.4838445136952
18723,650.4838445136952
18724,650.4838445136952
18725,650.4838445136952
18726,650.4838445136952
18727,650.4838445136952
18728,650.4838445136952
18729,650.4838445136952
18730,650.4838445136952
18731,650.4838445136952
18732,650.4838445136952
18733,650.4838445136952
18734,650.4838445136952
18735,650.4838445136952
18736,650.4838445136952
18737,650.4838445136952
18738,650.4838445136952
18739,650.4838445136952
18740,650.4838445136952
18741,650.4838445136952
18742,650.4838445136952
18743,650.4838445136952
18744,650.4838445136952
18745,650.4838445136952
18746,650.4838445136952
18747,650.4838445136952
18748,650.4838445136952
18749,650.4838445136952
18750,650.4838445136952
18751,650.4838445136952
18752,650.4838445136952
18753,650.4838445136952
18754,650.4838445136952
18755,650.4838445136952
18756,650.4838445136952
18757,650.4838445136952
18758,650.4838445136952
18759,650.4838445136952
18760,650.4838445136952
18761,650.4838445136952
18762,650.4838445136952
18763,650.4838445136952
18764,650.4838445136952
18765,650.4838445136952
18766,650.4838445136952
18767,650.4838445136952
18768,650.4838445136952
18769,650.4838445136952
18770,650.4838445136952
18771,650.4838445136952
18772,650.4838445136952
18773,650.4838445136952
18774,650.4838445136952
18775,650.4838445136952
18776,650.4838445136952
18777,650.4838445136952
18778,650.4838445136952
18779,650.4838445136952
18780,650.4838445136952
18781,650.4838445136952
18782,650.4838445136952
18783,650.4838445136952
18784,650.4838445136952
18785,650.4838445136952
18786,650.4838445136952
18787,650.4838445136952
18788,650.4838445136952
18789,650.4838445136952
18790,650.4838445136952
18791,650.4838445136952
18792,650.4838445136952
18793,650.4838445136952
18794,650.4838445136952
18795,650.4838445136952
18796,650.4838445136952
18797,650.4838445136952
18798,650.4838445136952
18799,650.4838445136952
18800,650.4838445136952
18801,650.4838445136952
18802,650.4838445136952
18803,650.4838445136952
18804,650.4838445136952
18805,650.4838445136952
18806,650.4838445136952
18807,650.4838445136952
18808,433.96040255212813
18809,433.96040255212813
18810,433.96040255212813
18811,433.96040255212813
18812,433.96040255212813
18813,433.96040255212813
18814,433.96040255212813
18815,433.96040255212813
18816,433.96040255212813
18817,433.96040255212813
18818,433.96040255212813
18819,433.96040255212813
18820,433.96040255212813
18821,433.96040255212813
18822,433.96040255212813
18823,433.96040255212813
18824,433.96040255212813
18825,433.96040255212813
18826,433.96040255212813
18827,433.96040255212813
18828,433.96040255212813
18829,433.96040255212813
18830,433.96040255212813
18831,433.96040255212813
18832,433.96040255212813
18833,433.96040255212813
18834,433.96040255212813
18835,433.96040255212813
18836,433.96040255212813
18837,433.96040255212813
18838,433.96040255212813
18839,433.96040255212813
18840,433.96040255212813
18841,433.96040255212813
18842,433.96040255212813
18843,433.96040255212813
18844,433.96040255212813
18845,433.96040255212813
18846,433.96040255212813
18847,433.96040255212813
18848,433.96040255212813
18849,433.96040255212813
18850,433.96040255212813
18851,433.96040255212813
18852,433.96040255212813
18853,433.96040255212813
18854,433.96040255212813
18855,433.96040255212813
18856,433.96040255212813
18857,433.96040255212813
18858,433.96040255212813
18859,433.96040255212813
18860,433.96040255212813
18861,433.96040255212813
18862,433.96040255212813
18863,433.96040255212813
18864,433.96040255212813
18865,433.96040255212813
18866,433.96040255212813
18867,433.96040255212813
18868,433.96040255212813
18869,433.96040255212813
18870,433.96040255212813
18871,433.96040255212813
18872,433.96040255212813
18873,433.96040255212813
18874,433.96040255212813
18875,433.96040255212813
18876,433.96040255212813
18877,433.96040255212813
18878,433.96040255212813
18879,433.96040255212813
18880,433.96040255212813
18881,433.96040255212813
18882,433.96040255212813
18883,433.96040255212813
18884,433.96040255212813
18885,433.96040255212813
18886,433.96040255212813
18887,433.96040255212813
18888,433.96040255212813
18889,433.96040255212813
18890,433.96040255212813
18891,433.96040255212813
18892,433.96040255212813
18893,433.96040255212813
18894,433.96040255212813
18895,433.96040255212813
18896,433.96040255212813
18897,433.96040255212813
18898,433.96040255212813
18899,433.96040255212813
18900,1920.6896551724133
18901,1920.6896551724133
18902,1920.6896551724133
18903,1920.6896551724133
18904,1920.6896551724133
18905,1920.6896551724133
18906,1920.6896551724133
18907,1920.6896551724133
18908,1920.6896551724133
18909,1920.6896551724133
18910,1920.6896551724133
18911,1920.6896551724133
18912,1920.6896551724133
18913,1920.6896551724133
18914,1920.6896551724133
18915,1920.6896551724133
18916,1920.6896551724133
18917,1920.6896551724133
18918,1920.6896551724133
18919,1920.6896551724133
18920,1920.6896551724133
18921,1920.6896551724133
18922,1920.6896551724133
18923,1920.6896551724133
18924,1920.6896551724133
18925,1920.6896551724133
18926,1920.6896551724133
18927,1920.6896551724133
18928,1920.6896551724133
18929,1920.6896551724133
18930,1920.6896551724133
18931,1920.6896551724133
18932,1920.6896551724133
18933,1920.6896551724133
18934,1920.6896551724133
18935,1920.6896551724133
18936,1920.6896551724133
18937,1920.6896551724133
18938,1920.6896551724133
18939,1920.6896551724133
18940,1920.6896551724133
18941,1920.6896551724133
18942,1920.6896551724133
18943,1920.6896551724133
18944,1920.6896551724133
18945,1920.6896551724133
18946,1920.6896551724133
18947,1920.6896551724133
18948,1920.6896551724133
18949,1920.6896551724133
18950,1920.6896551724133
18951,1920.6896551724133
18952,1920.6896551724133
18953,1920.6896551724133
18954,1920.6896551724133
18955,1920.6896551724133
18956,1920.6896551724133
18957,1920.6896551724133
18958,1920.6896551724133
18959,1920.6896551724133
18960,1920.6896551724133
18961,1920.6896551724133
18962,1920.6896551724133
18963,1920.6896551724133
18964,1920.6896551724133
18965,1920.6896551724133
18966,1920.6896551724133
18967,1920.6896551724133
18968,1920.6896551724133
18969,1920.6896551724133
18970,1920.6896551724133
18971,1920.6896551724133
18972,1920.6896551724133
18973,1920.6896551724133
18974,1920.6896551724133
18975,1920.6896551724133
18976,1920.6896551724133
18977,1920.6896551724133
18978,1920.6896551724133
18979,1920.6896551724133
18980,1920.6896551724133
18981,1920.6896551724133
18982,1920.6896551724133
18983,1920.6896551724133
18984,1920.6896551724133
18985,1920.6896551724133
18986,1920.6896551724133
18987,1920.6896551724133
18988,1920.6896551724133
18989,1920.6896551724133
18990,1920.6896551724133
18991,1920.6896551724133
18992,-963.4949132256135
18993,-963.4949132256135
18994,-963.4949132256135
18995,-963.4949132256135
18996,-963.4949132256135
18997,-963.4949132256135
18998,-963.4949132256135
18999,-963.4949132256135
19000,-963.4949132256135
19001,-963.4949132256135
19002,-963.4949132256135
19003,-963.4949132256135
19004,-963.4949132256135
19005,-963.4949132256135
19006,-963.4949132256135
19007,-963.4949132256135
19008,-963.4949132256135
19009,-963.4949132256135
19010,-963.4949132256135
19011,-963.4949132256135
19012,-963.4949132256135
19013,-963.4949132256135
19014,-963.4949132256135
19015,-963.4949132256135
19016,-963.4949132256135
19017,-963.4949132256135
19018,-963.4949132256135
19019,-963.4949132256135
19020,-963.4949132256135
19021,-963.4949132256135
19022,-963.4949132256135
19023,-963.4949132256135
19024,-963.4949132256135
19025,-963.4949132256135
19026,-963.4949132256135
19027,-963.4949132256135
19028,-963.4949132256135
19029,-963.4949132256135
19030,-963.4949132256135
19031,-963.4949132256135
19032,-963.4949132256135
19033,-963.4949132256135
19034,-963.4949132256135
19035,-963.4949132256135
19036,-963.4949132256135
19037,-963.4949132256135
19038,-963.4949132256135
19039,-963.4949132256135
19040,-963.4949132256135
19041,-963.4949132256135
19042,-963.4949132256135
19043,-963.4949132256135
19044,-963.4949132256135
19045,-963.4949132256135
19046,-963.4949132256135
19047,-963.4949132256135
19048,-963.4949132256135
19049,-963.4949132256135
19050,-963.4949132256135
19051,-963.4949132256135
19052,-963.4949132256135
19053,-963.4949132256135
19054,-963.4949132256135
19055,-963.4949132256135
19056,-963.4949132256135
19057,-963.4949132256135
19058,-963.4949132256135
19059,-963.4949132256135
19060,-963.4949132256135
19061,-963.4949132256135
19062,-963.4949132256135
19063,-963.4949132256135
19064,-963.4949132256135
19065,-963.4949132256135
19066,-963.4949132256135
19067,-963.4949132256135
19068,-963.4949132256135
19069,-963.4949132256135
19070,-963.4949132256135
19071,-963.4949132256135
19072,-963.4949132256135
19073,-963.4949132256135
19074,-963.4949132256135
19075,-963.4949132256135
19076,-963.4949132256135
19077,-963.4949132256135
19078,-963.4949132256135
19079,-963.4949132256135
19080,-963.4949132256135
19081,-963.4949132256135
19082,1250.8634222919936
19083,1250.8634222919936
19084,1250.8634222919936
19085,1250.8634222919936
19086,1250.8634222919936
19087,1250.8634222919936
19088,1250.8634222919936
19089,1250.8634222919936
19090,1250.8634222919936
19091,1250.8634222919936
19092,1250.8634222919936
19093,1250.8634222919936
19094,1250.8634222919936
19095,1250.8634222919936
19096,1250.8634222919936
19097,1250.8634222919936
19098,1250.8634222919936
19099,1250.8634222919936
19100,1250.8634222919936
19101,1250.8634222919936
19102,1250.8634222919936
19103,1250.8634222919936
19104,1250.8634222919936
19105,1250.8634222919936
19106,1250.8634222919936
19107,1250.8634222919936
19108,1250.8634222919936
19109,1250.8634222919936
19110,1250.8634222919936
19111,1250.8634222919936
19112,1250.8634222919936
19113,1250.8634222919936
19114,1250.8634222919936
19115,1250.8634222919936
19116,1250.8634222919936
19117,1250.8634222919936
19118,1250.8634222919936
19119,1250.8634222919936
19120,1250.8634222919936
19121,1250.8634222919936
19122,1250.8634222919936
19123,1250.8634222919936
19124,1250.8634222919936
19125,1250.8634222919936
19126,1250.8634222919936
19127,1250.8634222919936
19128,1250.8634222919936
