,PCE DEFM Index_ratio
19588,-6474.308300395258
19589,-6474.308300395258
19590,-6474.308300395258
19591,-6474.308300395258
19592,-6474.308300395258
19593,-6474.308300395258
19594,-6474.308300395258
19595,-6474.308300395258
19596,-6474.308300395258
19597,-6474.308300395258
19598,-6474.308300395258
19599,-6474.308300395258
19600,-6474.308300395258
19601,-6474.308300395258
19602,-6474.308300395258
19603,-6474.308300395258
19604,-6474.308300395258
19605,-6474.308300395258
19606,-6474.308300395258
19607,-6474.308300395258
19608,-6474.308300395258
19609,-6474.308300395258
19610,-6474.308300395258
19611,-6474.308300395258
19612,-6474.308300395258
19613,-6474.308300395258
19614,-6474.308300395258
19615,-6474.308300395258
19616,-6474.308300395258
19617,-6474.308300395258
19618,-6474.308300395258
19619,-6474.308300395258
19620,-6474.308300395258
19621,-6474.308300395258
19622,-6474.308300395258
19623,-6474.308300395258
19624,-6474.308300395258
19625,-6474.308300395258
19626,-6474.308300395258
19627,-6474.308300395258
19628,-6474.308300395258
19629,-6474.308300395258
19630,569.4444444444443
19631,569.4444444444443
19632,569.4444444444443
19633,569.4444444444443
19634,569.4444444444443
19635,569.4444444444443
19636,569.4444444444443
19637,569.4444444444443
19638,569.4444444444443
19639,569.4444444444443
19640,569.4444444444443
19641,569.4444444444443
19642,569.4444444444443
19643,569.4444444444443
19644,569.4444444444443
19645,569.4444444444443
19646,569.4444444444443
19647,569.4444444444443
19648,569.4444444444443
19649,569.4444444444443
19650,569.4444444444443
19651,569.4444444444443
19652,569.4444444444443
19653,569.4444444444443
19654,569.4444444444443
19655,569.4444444444443
19656,569.4444444444443
19657,569.4444444444443
19658,569.4444444444443
19659,569.4444444444443
19660,569.4444444444443
19661,569.4444444444443
19662,569.4444444444443
19663,569.4444444444443
19664,569.4444444444443
19665,569.4444444444443
19666,569.4444444444443
19667,569.4444444444443
19668,569.4444444444443
19669,569.4444444444443
19670,569.4444444444443
19671,569.4444444444443
19672,569.4444444444443
19673,569.4444444444443
19674,569.4444444444443
19675,569.4444444444443
19676,569.4444444444443
19677,569.4444444444443
19678,569.4444444444443
19679,569.4444444444443
19680,569.4444444444443
19681,569.4444444444443
19682,569.4444444444443
19683,569.4444444444443
19684,569.4444444444443
19685,569.4444444444443
19686,569.4444444444443
19687,569.4444444444443
19688,569.4444444444443
19689,569.4444444444443
19690,569.4444444444443
19691,569.4444444444443
19692,569.4444444444443
19693,569.4444444444443
19694,569.4444444444443
19695,569.4444444444443
19696,569.4444444444443
19697,569.4444444444443
19698,569.4444444444443
19699,569.4444444444443
19700,569.4444444444443
19701,569.4444444444443
19702,569.4444444444443
19703,569.4444444444443
19704,569.4444444444443
19705,569.4444444444443
19706,569.4444444444443
19707,569.4444444444443
19708,569.4444444444443
19709,569.4444444444443
19710,569.4444444444443
19711,569.4444444444443
19712,569.4444444444443
19713,569.4444444444443
19714,569.4444444444443
19715,569.4444444444443
19716,569.4444444444443
19717,569.4444444444443
19718,569.4444444444443
19719,569.4444444444443
19720,569.4444444444443
19721,569.4444444444443
19722,1972.6614848566073
19723,1972.6614848566073
19724,1972.6614848566073
19725,1972.6614848566073
19726,1972.6614848566073
19727,1972.6614848566073
19728,1972.6614848566073
19729,1972.6614848566073
19730,1972.6614848566073
19731,1972.6614848566073
19732,1972.6614848566073
19733,1972.6614848566073
19734,1972.6614848566073
19735,1972.6614848566073
19736,1972.6614848566073
19737,1972.6614848566073
19738,1972.6614848566073
19739,1972.6614848566073
19740,1972.6614848566073
19741,1972.6614848566073
19742,1972.6614848566073
19743,1972.6614848566073
19744,1972.6614848566073
19745,1972.6614848566073
19746,1972.6614848566073
19747,1972.6614848566073
19748,1972.6614848566073
19749,1972.6614848566073
19750,1972.6614848566073
19751,1972.6614848566073
19752,1972.6614848566073
19753,1972.6614848566073
19754,1972.6614848566073
19755,1972.6614848566073
19756,1972.6614848566073
19757,1972.6614848566073
19758,1972.6614848566073
19759,1972.6614848566073
19760,1972.6614848566073
19761,1972.6614848566073
19762,1972.6614848566073
19763,1972.6614848566073
19764,1972.6614848566073
19765,1972.6614848566073
19766,1972.6614848566073
19767,1972.6614848566073
19768,1972.6614848566073
19769,1972.6614848566073
19770,1972.6614848566073
19771,1972.6614848566073
19772,1972.6614848566073
19773,1972.6614848566073
19774,1972.6614848566073
19775,1972.6614848566073
19776,1972.6614848566073
19777,1972.6614848566073
19778,1972.6614848566073
19779,1972.6614848566073
19780,1972.6614848566073
19781,1972.6614848566073
19782,1972.6614848566073
19783,1972.6614848566073
19784,1972.6614848566073
19785,1972.6614848566073
19786,1972.6614848566073
19787,1972.6614848566073
19788,1972.6614848566073
19789,1972.6614848566073
19790,1972.6614848566073
19791,1972.6614848566073
19792,1972.6614848566073
19793,1972.6614848566073
19794,1972.6614848566073
19795,1972.6614848566073
19796,1972.6614848566073
19797,1972.6614848566073
19798,1972.6614848566073
19799,1972.6614848566073
19800,1972.6614848566073
19801,1972.6614848566073
19802,1972.6614848566073
19803,1972.6614848566073
19804,1972.6614848566073
19805,1972.6614848566073
19806,1972.6614848566073
19807,1972.6614848566073
19808,1972.6614848566073
19809,1972.6614848566073
19810,1972.6614848566073
19811,1972.6614848566073
19812,1972.6614848566073
19813,887.5
19814,887.5
19815,887.5
19816,887.5
19817,887.5
19818,887.5
19819,887.5
19820,887.5
19821,887.5
19822,887.5
19823,887.5
19824,887.5
19825,887.5
19826,887.5
19827,887.5
19828,887.5
19829,887.5
19830,887.5
19831,887.5
19832,887.5
19833,887.5
19834,887.5
19835,887.5
19836,887.5
19837,887.5
19838,887.5
19839,887.5
19840,887.5
19841,887.5
19842,887.5
19843,887.5
19844,887.5
19845,887.5
19846,887.5
19847,887.5
19848,887.5
19849,887.5
19850,887.5
19851,887.5
19852,887.5
19853,887.5
19854,887.5
19855,887.5
19856,887.5
19857,887.5
19858,887.5
19859,887.5
19860,887.5
19861,887.5
19862,887.5
19863,887.5
19864,887.5
19865,887.5
19866,887.5
19867,887.5
19868,887.5
19869,887.5
19870,887.5
19871,887.5
19872,887.5
19873,887.5
19874,887.5
19875,887.5
19876,887.5
19877,887.5
19878,887.5
19879,887.5
19880,887.5
19881,887.5
19882,887.5
19883,887.5
19884,887.5
19885,887.5
19886,887.5
19887,887.5
19888,887.5
19889,887.5
19890,887.5
19891,887.5
19892,887.5
19893,887.5
19894,887.5
19895,887.5
19896,887.5
19897,887.5
19898,887.5
19899,887.5
19900,887.5
19901,887.5
19902,887.5
19903,887.5
19904,710.50214329455
19905,710.50214329455
19906,710.50214329455
19907,710.50214329455
19908,710.50214329455
19909,710.50214329455
19910,710.50214329455
19911,710.50214329455
19912,710.50214329455
19913,710.50214329455
19914,710.50214329455
19915,710.50214329455
19916,710.50214329455
19917,710.50214329455
19918,710.50214329455
19919,710.50214329455
19920,710.50214329455
19921,710.50214329455
19922,710.50214329455
19923,710.50214329455
19924,710.50214329455
19925,710.50214329455
19926,710.50214329455
19927,710.50214329455
19928,710.50214329455
19929,710.50214329455
19930,710.50214329455
19931,710.50214329455
19932,710.50214329455
19933,710.50214329455
19934,710.50214329455
19935,710.50214329455
19936,710.50214329455
19937,710.50214329455
19938,710.50214329455
19939,710.50214329455
19940,710.50214329455
19941,710.50214329455
19942,710.50214329455
19943,710.50214329455
19944,710.50214329455
19945,710.50214329455
19946,710.50214329455
19947,710.50214329455
19948,710.50214329455
19949,710.50214329455
19950,710.50214329455
19951,710.50214329455
19952,710.50214329455
19953,710.50214329455
19954,710.50214329455
19955,710.50214329455
19956,710.50214329455
19957,710.50214329455
19958,710.50214329455
19959,710.50214329455
19960,710.50214329455
19961,710.50214329455
19962,710.50214329455
19963,710.50214329455
19964,710.50214329455
19965,710.50214329455
19966,710.50214329455
19967,710.50214329455
19968,710.50214329455
19969,710.50214329455
19970,710.50214329455
19971,710.50214329455
19972,710.50214329455
19973,710.50214329455
19974,710.50214329455
19975,710.50214329455
19976,710.50214329455
19977,710.50214329455
19978,710.50214329455
19979,710.50214329455
19980,710.50214329455
19981,710.50214329455
19982,710.50214329455
19983,710.50214329455
19984,710.50214329455
19985,710.50214329455
19986,710.50214329455
19987,710.50214329455
19988,710.50214329455
19989,710.50214329455
19990,710.50214329455
19991,710.50214329455
19992,710.50214329455
19993,710.50214329455
19994,710.50214329455
19995,710.50214329455
19996,1790.8496732026138
19997,1790.8496732026138
19998,1790.8496732026138
19999,1790.8496732026138
20000,1790.8496732026138
20001,1790.8496732026138
20002,1790.8496732026138
20003,1790.8496732026138
20004,1790.8496732026138
20005,1790.8496732026138
20006,1790.8496732026138
20007,1790.8496732026138
20008,1790.8496732026138
20009,1790.8496732026138
20010,1790.8496732026138
20011,1790.8496732026138
20012,1790.8496732026138
20013,1790.8496732026138
20014,1790.8496732026138
20015,1790.8496732026138
20016,1790.8496732026138
20017,1790.8496732026138
20018,1790.8496732026138
20019,1790.8496732026138
20020,1790.8496732026138
20021,1790.8496732026138
20022,1790.8496732026138
20023,1790.8496732026138
20024,1790.8496732026138
20025,1790.8496732026138
20026,1790.8496732026138
20027,1790.8496732026138
20028,1790.8496732026138
20029,1790.8496732026138
20030,1790.8496732026138
20031,1790.8496732026138
20032,1790.8496732026138
20033,1790.8496732026138
20034,1790.8496732026138
20035,1790.8496732026138
20036,1790.8496732026138
20037,1790.8496732026138
20038,1790.8496732026138
20039,1790.8496732026138
20040,1790.8496732026138
20041,1790.8496732026138
20042,1790.8496732026138
20043,1790.8496732026138
20044,1790.8496732026138
20045,1790.8496732026138
20046,1790.8496732026138
20047,1790.8496732026138
20048,1790.8496732026138
20049,1790.8496732026138
20050,1790.8496732026138
20051,1790.8496732026138
20052,1790.8496732026138
20053,1790.8496732026138
20054,1790.8496732026138
20055,1790.8496732026138
20056,1790.8496732026138
20057,1790.8496732026138
20058,1790.8496732026138
20059,1790.8496732026138
20060,1790.8496732026138
20061,1790.8496732026138
20062,1790.8496732026138
20063,1790.8496732026138
20064,1790.8496732026138
20065,1790.8496732026138
20066,1790.8496732026138
20067,1790.8496732026138
20068,1790.8496732026138
20069,1790.8496732026138
20070,1790.8496732026138
20071,1790.8496732026138
20072,1790.8496732026138
20073,1790.8496732026138
20074,1790.8496732026138
20075,1790.8496732026138
20076,1790.8496732026138
20077,1790.8496732026138
20078,1790.8496732026138
20079,1790.8496732026138
20080,1790.8496732026138
20081,1790.8496732026138
20082,1790.8496732026138
20083,1790.8496732026138
20084,1790.8496732026138
20085,1790.8496732026138
20086,1790.8496732026138
20087,1790.8496732026138
20088,574.5336577453368
20089,574.5336577453368
20090,574.5336577453368
20091,574.5336577453368
20092,574.5336577453368
20093,574.5336577453368
20094,574.5336577453368
20095,574.5336577453368
20096,574.5336577453368
20097,574.5336577453368
20098,574.5336577453368
20099,574.5336577453368
20100,574.5336577453368
20101,574.5336577453368
20102,574.5336577453368
20103,574.5336577453368
20104,574.5336577453368
20105,574.5336577453368
20106,574.5336577453368
20107,574.5336577453368
20108,574.5336577453368
20109,574.5336577453368
20110,574.5336577453368
20111,574.5336577453368
20112,574.5336577453368
20113,574.5336577453368
20114,574.5336577453368
20115,574.5336577453368
20116,574.5336577453368
20117,574.5336577453368
20118,574.5336577453368
20119,574.5336577453368
20120,574.5336577453368
20121,574.5336577453368
20122,574.5336577453368
20123,574.5336577453368
20124,574.5336577453368
20125,574.5336577453368
20126,574.5336577453368
20127,574.5336577453368
20128,574.5336577453368
20129,574.5336577453368
20130,574.5336577453368
20131,574.5336577453368
20132,574.5336577453368
20133,574.5336577453368
20134,574.5336577453368
20135,574.5336577453368
20136,574.5336577453368
20137,574.5336577453368
20138,574.5336577453368
20139,574.5336577453368
20140,574.5336577453368
20141,574.5336577453368
20142,574.5336577453368
20143,574.5336577453368
20144,574.5336577453368
20145,574.5336577453368
20146,574.5336577453368
20147,574.5336577453368
20148,574.5336577453368
20149,574.5336577453368
20150,574.5336577453368
20151,574.5336577453368
20152,574.5336577453368
20153,574.5336577453368
20154,574.5336577453368
20155,574.5336577453368
20156,574.5336577453368
20157,574.5336577453368
20158,574.5336577453368
20159,574.5336577453368
20160,574.5336577453368
20161,574.5336577453368
20162,574.5336577453368
20163,574.5336577453368
20164,574.5336577453368
20165,574.5336577453368
20166,574.5336577453368
20167,574.5336577453368
20168,574.5336577453368
20169,574.5336577453368
20170,574.5336577453368
20171,574.5336577453368
20172,574.5336577453368
20173,574.5336577453368
20174,574.5336577453368
20175,574.5336577453368
20176,574.5336577453368
20177,574.5336577453368
20178,1355.0734979306412
20179,1355.0734979306412
20180,1355.0734979306412
20181,1355.0734979306412
20182,1355.0734979306412
20183,1355.0734979306412
20184,1355.0734979306412
20185,1355.0734979306412
20186,1355.0734979306412
20187,1355.0734979306412
20188,1355.0734979306412
20189,1355.0734979306412
20190,1355.0734979306412
20191,1355.0734979306412
20192,1355.0734979306412
20193,1355.0734979306412
20194,1355.0734979306412
20195,1355.0734979306412
20196,1355.0734979306412
20197,1355.0734979306412
20198,1355.0734979306412
20199,1355.0734979306412
20200,1355.0734979306412
20201,1355.0734979306412
20202,1355.0734979306412
20203,1355.0734979306412
20204,1355.0734979306412
20205,1355.0734979306412
20206,1355.0734979306412
20207,1355.0734979306412
20208,1355.0734979306412
20209,1355.0734979306412
20210,1355.0734979306412
20211,1355.0734979306412
20212,1355.0734979306412
20213,1355.0734979306412
20214,1355.0734979306412
20215,1355.0734979306412
20216,1355.0734979306412
20217,1355.0734979306412
20218,1355.0734979306412
20219,1355.0734979306412
20220,1355.0734979306412
20221,1355.0734979306412
20222,1355.0734979306412
20223,1355.0734979306412
20224,1355.0734979306412
20225,1355.0734979306412
20226,1355.0734979306412
20227,1355.0734979306412
20228,1355.0734979306412
20229,1355.0734979306412
20230,1355.0734979306412
20231,1355.0734979306412
20232,1355.0734979306412
20233,1355.0734979306412
20234,1355.0734979306412
20235,1355.0734979306412
20236,1355.0734979306412
20237,1355.0734979306412
20238,1355.0734979306412
20239,1355.0734979306412
20240,1355.0734979306412
20241,1355.0734979306412
20242,1355.0734979306412
20243,1355.0734979306412
20244,1355.0734979306412
20245,1355.0734979306412
20246,1355.0734979306412
20247,1355.0734979306412
20248,1355.0734979306412
20249,1355.0734979306412
20250,1355.0734979306412
20251,1355.0734979306412
20252,1355.0734979306412
20253,1355.0734979306412
20254,1355.0734979306412
20255,1355.0734979306412
20256,1355.0734979306412
20257,1355.0734979306412
20258,1355.0734979306412
20259,1355.0734979306412
20260,1355.0734979306412
