,NAPMPMI Index_ratio
18187,1049.299130365723
18188,1049.299130365723
18189,1049.299130365723
18190,1049.299130365723
18191,1049.299130365723
18192,1049.299130365723
18193,1049.299130365723
18194,1049.299130365723
18195,1049.299130365723
18196,1049.299130365723
18197,1049.299130365723
18198,1049.299130365723
18199,1049.299130365723
18200,1049.299130365723
18201,1049.299130365723
18202,1049.299130365723
18203,1049.299130365723
18204,1049.299130365723
18205,1049.299130365723
18206,1049.299130365723
18207,1049.299130365723
18208,1049.299130365723
18209,1049.299130365723
18210,1049.299130365723
18211,1049.299130365723
18212,1049.299130365723
18213,1049.299130365723
18214,1049.299130365723
18215,1049.299130365723
18216,1049.299130365723
18217,1049.299130365723
18218,1049.299130365723
18219,1049.299130365723
18220,1049.299130365723
18221,1049.299130365723
18222,1049.299130365723
18223,1049.299130365723
18224,1049.299130365723
18225,1049.299130365723
18226,1049.299130365723
18227,1049.299130365723
18228,1049.299130365723
18229,1049.299130365723
18230,1049.299130365723
18231,1049.299130365723
18232,1049.299130365723
18233,1049.299130365723
18234,1049.299130365723
18235,1049.299130365723
18236,1049.299130365723
18237,1049.299130365723
18238,1049.299130365723
18239,1049.299130365723
18240,1049.299130365723
18241,1049.299130365723
18242,1049.299130365723
18243,1049.299130365723
18244,1049.299130365723
18245,1049.299130365723
18246,1049.299130365723
18247,1049.299130365723
18248,1049.299130365723
18249,1049.299130365723
18250,1049.299130365723
18251,1049.299130365723
18252,1049.299130365723
18253,1049.299130365723
18254,1049.299130365723
18255,1049.299130365723
18256,1049.299130365723
18257,1049.299130365723
18258,1049.299130365723
18259,1049.299130365723
18260,1049.299130365723
18261,987.669826058442
18262,987.669826058442
18263,987.669826058442
18264,987.669826058442
18265,987.669826058442
18266,987.669826058442
18267,987.669826058442
18268,987.669826058442
18269,987.669826058442
18270,987.669826058442
18271,987.669826058442
18272,987.669826058442
18273,987.669826058442
18274,987.669826058442
18275,987.669826058442
18276,987.669826058442
18277,987.669826058442
18278,987.669826058442
18279,987.669826058442
18280,987.669826058442
18281,987.669826058442
18282,987.669826058442
18283,987.669826058442
18284,987.669826058442
18285,987.669826058442
18286,987.669826058442
18287,987.669826058442
18288,987.669826058442
18289,987.669826058442
18290,987.669826058442
18291,987.669826058442
18292,987.669826058442
18293,987.669826058442
18294,987.669826058442
18295,987.669826058442
18296,987.669826058442
18297,987.669826058442
18298,987.669826058442
18299,987.669826058442
18300,987.669826058442
18301,987.669826058442
18302,987.669826058442
18303,987.669826058442
18304,987.669826058442
18305,987.669826058442
18306,987.669826058442
18307,987.669826058442
18308,987.669826058442
18309,987.669826058442
18310,987.669826058442
18311,987.669826058442
18312,987.669826058442
18313,987.669826058442
18314,987.669826058442
18315,987.669826058442
18316,987.669826058442
18317,987.669826058442
18318,987.669826058442
18319,987.669826058442
18320,987.669826058442
18321,987.669826058442
18322,987.669826058442
18323,987.669826058442
18324,987.669826058442
18325,987.669826058442
18326,987.669826058442
18327,987.669826058442
18328,987.669826058442
18329,987.669826058442
18330,987.669826058442
18331,987.669826058442
18332,987.669826058442
18333,987.669826058442
18334,987.669826058442
18335,987.669826058442
18336,987.669826058442
18337,987.669826058442
18338,987.669826058442
18339,987.669826058442
18340,987.669826058442
18341,987.669826058442
18342,987.669826058442
18343,987.669826058442
18344,987.669826058442
18345,987.669826058442
18346,987.669826058442
18347,987.669826058442
18348,987.669826058442
18349,987.669826058442
18350,987.669826058442
18351,987.669826058442
18352,955.8783652914973
18353,955.8783652914973
18354,955.8783652914973
18355,955.8783652914973
18356,955.8783652914973
18357,955.8783652914973
18358,955.8783652914973
18359,955.8783652914973
18360,955.8783652914973
18361,955.8783652914973
18362,955.8783652914973
18363,955.8783652914973
18364,955.8783652914973
18365,955.8783652914973
18366,955.8783652914973
18367,955.8783652914973
18368,955.8783652914973
18369,955.8783652914973
18370,955.8783652914973
18371,955.8783652914973
18372,955.8783652914973
18373,955.8783652914973
18374,955.8783652914973
18375,955.8783652914973
18376,955.8783652914973
18377,955.8783652914973
18378,955.8783652914973
18379,955.8783652914973
18380,955.8783652914973
18381,955.8783652914973
18382,955.8783652914973
18383,955.8783652914973
18384,955.8783652914973
18385,955.8783652914973
18386,955.8783652914973
18387,955.8783652914973
18388,955.8783652914973
18389,955.8783652914973
18390,955.8783652914973
18391,955.8783652914973
18392,955.8783652914973
18393,955.8783652914973
18394,955.8783652914973
18395,955.8783652914973
18396,955.8783652914973
18397,955.8783652914973
18398,955.8783652914973
18399,955.8783652914973
18400,955.8783652914973
18401,955.8783652914973
18402,955.8783652914973
18403,955.8783652914973
18404,955.8783652914973
18405,955.8783652914973
18406,955.8783652914973
18407,955.8783652914973
18408,955.8783652914973
18409,955.8783652914973
18410,955.8783652914973
18411,955.8783652914973
18412,955.8783652914973
18413,955.8783652914973
18414,955.8783652914973
18415,955.8783652914973
18416,955.8783652914973
18417,955.8783652914973
18418,955.8783652914973
18419,955.8783652914973
18420,955.8783652914973
18421,955.8783652914973
18422,955.8783652914973
18423,955.8783652914973
18424,955.8783652914973
18425,955.8783652914973
18426,955.8783652914973
18427,955.8783652914973
18428,955.8783652914973
18429,955.8783652914973
18430,955.8783652914973
18431,955.8783652914973
18432,955.8783652914973
18433,955.8783652914973
18434,955.8783652914973
18435,955.8783652914973
18436,955.8783652914973
18437,955.8783652914973
18438,955.8783652914973
18439,955.8783652914973
18440,955.8783652914973
18441,955.8783652914973
18442,955.8783652914973
18443,945.2376715273421
18444,945.2376715273421
18445,945.2376715273421
18446,945.2376715273421
18447,945.2376715273421
18448,945.2376715273421
18449,945.2376715273421
18450,945.2376715273421
18451,945.2376715273421
18452,945.2376715273421
18453,945.2376715273421
18454,945.2376715273421
18455,945.2376715273421
18456,945.2376715273421
18457,945.2376715273421
18458,945.2376715273421
18459,945.2376715273421
18460,945.2376715273421
18461,945.2376715273421
18462,945.2376715273421
18463,945.2376715273421
18464,945.2376715273421
18465,945.2376715273421
18466,945.2376715273421
18467,945.2376715273421
18468,945.2376715273421
18469,945.2376715273421
18470,945.2376715273421
18471,945.2376715273421
18472,945.2376715273421
18473,945.2376715273421
18474,945.2376715273421
18475,945.2376715273421
18476,945.2376715273421
18477,945.2376715273421
18478,945.2376715273421
18479,945.2376715273421
18480,945.2376715273421
18481,945.2376715273421
18482,945.2376715273421
18483,945.2376715273421
18484,945.2376715273421
18485,945.2376715273421
18486,945.2376715273421
18487,945.2376715273421
18488,945.2376715273421
18489,945.2376715273421
18490,945.2376715273421
18491,945.2376715273421
18492,945.2376715273421
18493,945.2376715273421
18494,945.2376715273421
18495,945.2376715273421
18496,945.2376715273421
18497,945.2376715273421
18498,945.2376715273421
18499,945.2376715273421
18500,945.2376715273421
18501,945.2376715273421
18502,945.2376715273421
18503,945.2376715273421
18504,945.2376715273421
18505,945.2376715273421
18506,945.2376715273421
18507,945.2376715273421
18508,945.2376715273421
18509,945.2376715273421
18510,945.2376715273421
18511,945.2376715273421
18512,945.2376715273421
18513,945.2376715273421
18514,945.2376715273421
18515,945.2376715273421
18516,945.2376715273421
18517,945.2376715273421
18518,945.2376715273421
18519,945.2376715273421
18520,945.2376715273421
18521,945.2376715273421
18522,945.2376715273421
18523,945.2376715273421
18524,945.2376715273421
18525,945.2376715273421
18526,945.2376715273421
18527,945.2376715273421
18528,945.2376715273421
18529,945.2376715273421
18530,945.2376715273421
18531,945.2376715273421
18532,945.2376715273421
18533,945.2376715273421
18534,945.2376715273421
18535,954.0307874984101
18536,954.0307874984101
18537,954.0307874984101
18538,954.0307874984101
18539,954.0307874984101
18540,954.0307874984101
18541,954.0307874984101
18542,954.0307874984101
18543,954.0307874984101
18544,954.0307874984101
18545,954.0307874984101
18546,954.0307874984101
18547,954.0307874984101
18548,954.0307874984101
18549,954.0307874984101
18550,954.0307874984101
18551,954.0307874984101
18552,954.0307874984101
18553,954.0307874984101
18554,954.0307874984101
18555,954.0307874984101
18556,954.0307874984101
18557,954.0307874984101
18558,954.0307874984101
18559,954.0307874984101
18560,954.0307874984101
18561,954.0307874984101
18562,954.0307874984101
18563,954.0307874984101
18564,954.0307874984101
18565,954.0307874984101
18566,954.0307874984101
18567,954.0307874984101
18568,954.0307874984101
18569,954.0307874984101
18570,954.0307874984101
18571,954.0307874984101
18572,954.0307874984101
18573,954.0307874984101
18574,954.0307874984101
18575,954.0307874984101
18576,954.0307874984101
18577,954.0307874984101
18578,954.0307874984101
18579,954.0307874984101
18580,954.0307874984101
18581,954.0307874984101
18582,954.0307874984101
18583,954.0307874984101
18584,954.0307874984101
18585,954.0307874984101
18586,954.0307874984101
18587,954.0307874984101
18588,954.0307874984101
18589,954.0307874984101
18590,954.0307874984101
18591,954.0307874984101
18592,954.0307874984101
18593,954.0307874984101
18594,954.0307874984101
18595,954.0307874984101
18596,954.0307874984101
18597,954.0307874984101
18598,954.0307874984101
18599,954.0307874984101
18600,954.0307874984101
18601,954.0307874984101
18602,954.0307874984101
18603,954.0307874984101
18604,954.0307874984101
18605,954.0307874984101
18606,954.0307874984101
18607,954.0307874984101
18608,954.0307874984101
18609,954.0307874984101
18610,954.0307874984101
18611,954.0307874984101
18612,954.0307874984101
18613,954.0307874984101
18614,954.0307874984101
18615,954.0307874984101
18616,954.0307874984101
18617,954.0307874984101
18618,954.0307874984101
18619,954.0307874984101
18620,954.0307874984101
18621,954.0307874984101
18622,954.0307874984101
18623,954.0307874984101
18624,954.0307874984101
18625,954.0307874984101
18626,954.0307874984101
18627,874.5936495236405
18628,874.5936495236405
18629,874.5936495236405
18630,874.5936495236405
18631,874.5936495236405
18632,874.5936495236405
18633,874.5936495236405
18634,874.5936495236405
18635,874.5936495236405
18636,874.5936495236405
18637,874.5936495236405
18638,874.5936495236405
18639,874.5936495236405
18640,874.5936495236405
18641,874.5936495236405
18642,874.5936495236405
18643,874.5936495236405
18644,874.5936495236405
18645,874.5936495236405
18646,874.5936495236405
18647,874.5936495236405
18648,874.5936495236405
18649,874.5936495236405
18650,874.5936495236405
18651,874.5936495236405
18652,874.5936495236405
18653,874.5936495236405
18654,874.5936495236405
18655,874.5936495236405
18656,874.5936495236405
18657,874.5936495236405
18658,874.5936495236405
18659,874.5936495236405
18660,874.5936495236405
18661,874.5936495236405
18662,874.5936495236405
18663,874.5936495236405
18664,874.5936495236405
18665,874.5936495236405
18666,874.5936495236405
18667,874.5936495236405
18668,874.5936495236405
18669,874.5936495236405
18670,874.5936495236405
18671,874.5936495236405
18672,874.5936495236405
18673,874.5936495236405
18674,874.5936495236405
18675,874.5936495236405
18676,874.5936495236405
18677,874.5936495236405
18678,874.5936495236405
18679,874.5936495236405
18680,874.5936495236405
18681,874.5936495236405
18682,874.5936495236405
18683,874.5936495236405
18684,874.5936495236405
18685,874.5936495236405
18686,874.5936495236405
18687,874.5936495236405
18688,874.5936495236405
18689,874.5936495236405
18690,874.5936495236405
18691,874.5936495236405
18692,874.5936495236405
18693,874.5936495236405
18694,874.5936495236405
18695,874.5936495236405
18696,874.5936495236405
18697,874.5936495236405
18698,874.5936495236405
18699,874.5936495236405
18700,874.5936495236405
18701,874.5936495236405
18702,874.5936495236405
18703,874.5936495236405
18704,874.5936495236405
18705,874.5936495236405
18706,874.5936495236405
18707,874.5936495236405
18708,874.5936495236405
18709,874.5936495236405
18710,874.5936495236405
18711,874.5936495236405
18712,874.5936495236405
18713,874.5936495236405
18714,874.5936495236405
18715,874.5936495236405
18716,874.5936495236405
18717,990.6038475240468
18718,990.6038475240468
18719,990.6038475240468
18720,990.6038475240468
18721,990.6038475240468
18722,990.6038475240468
18723,990.6038475240468
18724,990.6038475240468
18725,990.6038475240468
18726,990.6038475240468
18727,990.6038475240468
18728,990.6038475240468
18729,990.6038475240468
18730,990.6038475240468
18731,990.6038475240468
18732,990.6038475240468
18733,990.6038475240468
18734,990.6038475240468
18735,990.6038475240468
18736,990.6038475240468
18737,990.6038475240468
18738,990.6038475240468
18739,990.6038475240468
18740,990.6038475240468
18741,990.6038475240468
18742,990.6038475240468
18743,990.6038475240468
18744,990.6038475240468
18745,990.6038475240468
18746,990.6038475240468
18747,990.6038475240468
18748,990.6038475240468
18749,990.6038475240468
18750,990.6038475240468
18751,990.6038475240468
18752,990.6038475240468
18753,990.6038475240468
18754,990.6038475240468
18755,990.6038475240468
18756,990.6038475240468
18757,990.6038475240468
18758,990.6038475240468
18759,990.6038475240468
18760,990.6038475240468
18761,990.6038475240468
18762,990.6038475240468
18763,990.6038475240468
18764,990.6038475240468
18765,990.6038475240468
18766,990.6038475240468
18767,990.6038475240468
18768,990.6038475240468
18769,990.6038475240468
18770,990.6038475240468
18771,990.6038475240468
18772,990.6038475240468
18773,990.6038475240468
18774,990.6038475240468
18775,990.6038475240468
18776,990.6038475240468
18777,990.6038475240468
18778,990.6038475240468
18779,990.6038475240468
18780,990.6038475240468
18781,990.6038475240468
18782,990.6038475240468
18783,990.6038475240468
18784,990.6038475240468
18785,990.6038475240468
18786,990.6038475240468
18787,990.6038475240468
18788,990.6038475240468
18789,990.6038475240468
18790,990.6038475240468
18791,990.6038475240468
18792,990.6038475240468
18793,990.6038475240468
18794,990.6038475240468
18795,990.6038475240468
18796,990.6038475240468
18797,990.6038475240468
18798,990.6038475240468
18799,990.6038475240468
18800,990.6038475240468
18801,990.6038475240468
18802,990.6038475240468
18803,990.6038475240468
18804,990.6038475240468
18805,990.6038475240468
18806,990.6038475240468
18807,990.6038475240468
18808,1046.5676214488847
18809,1046.5676214488847
18810,1046.5676214488847
18811,1046.5676214488847
18812,1046.5676214488847
